"Frame","L5S1_MOMENT","",""
"Index","X","Y","Z"
"391","  0.363611"," -1.101640","  0.020932"
"392","  0.351008"," -1.117391"," -0.044051"
"393","  0.341043"," -1.132211"," -0.103368"
"394","  0.333471"," -1.145740"," -0.155933"
"395","  0.327700"," -1.157702"," -0.200556"
"396","  0.322910"," -1.168061"," -0.236129"
"397","  0.318315"," -1.177154"," -0.261952"
"398","  0.313478"," -1.185688"," -0.278066"
"399","  0.308489"," -1.194524"," -0.285341"
"400","  0.303852"," -1.204329"," -0.285194"
"401","  0.300115"," -1.215298"," -0.279028"
"402","  0.297496"," -1.227130"," -0.267666"
"403","  0.295788"," -1.239281"," -0.251135"
"404","  0.294599"," -1.251278"," -0.228878"
"405","  0.293739"," -1.262836"," -0.200251"
"406","  0.293437"," -1.273689"," -0.165001"
"407","  0.294204"," -1.283327"," -0.123518"
"408","  0.296387"," -1.290919"," -0.076815"
"409","  0.299750"," -1.295622"," -0.026330"
"410","  0.303397"," -1.297116","  0.026292"
"411","  0.306150"," -1.296001","  0.079355"
"412","  0.307134"," -1.293725","  0.131172"
"413","  0.306178"," -1.292052","  0.180092"
"414","  0.303805"," -1.292412","  0.224523"
"415","  0.300888"," -1.295492","  0.263013"
"416","  0.298218"," -1.301222","  0.294350"
"417","  0.296229"," -1.309033","  0.317663"
"418","  0.294945"," -1.318188","  0.332490"
"419","  0.294087"," -1.328010","  0.338803"
"420","  0.293238"," -1.337982","  0.336987"
"421","  0.291998"," -1.347755","  0.327788"
"422","  0.290084"," -1.357115","  0.312245"
"423","  0.287379"," -1.365935","  0.291607"
"424","  0.283931"," -1.374141","  0.267256"
"425","  0.279925"," -1.381696","  0.240627"
"426","  0.275635"," -1.388582","  0.213135"
"427","  0.271378"," -1.394799","  0.186109"
"428","  0.267467"," -1.400367","  0.160731"
"429","  0.264173"," -1.405325","  0.137985"
