Frame,FP1,,,FP2,,,COP1,,,COP2,,,F_left,,,F_right,,
Index,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
69,0.093006944,0.561216653,3.597475681,-0.216471111,0.671377208,6.343387333,289.714944,300.651463,0,748.976009,269.71495,0,30.05283986,45.53135226,36.18876626,69.94716014,54.46864774,63.81123374
70,0.076297222,0.566564569,3.568904569,-0.222151111,0.669795264,6.352043028,290.716095,300.273244,0,748.764207,270.044118,0,25.56463337,45.82521643,35.97342426,74.43536663,54.17478357,64.02657574
71,0.061794444,0.552722903,3.546544569,-0.223413333,0.672326375,6.376773583,290.807191,299.961175,0,748.870328,269.958363,0,21.66646538,45.11842199,35.7395028,78.33353462,54.88157801,64.2604972
72,0.047922222,0.551464569,3.536606792,-0.232564444,0.676755819,6.381719694,290.663525,299.790409,0,748.169053,270.519031,0,17.08538334,44.89948013,35.65729356,82.91461666,55.10051987,64.34270644
73,0.026483333,0.538566653,3.525426792,-0.231933333,0.678970528,6.429944264,291.760171,299.772228,0,749.034741,270.526933,0,10.248307,44.23410319,35.41230932,89.751693,55.76589681,64.58769068
74,0.011034722,0.530072917,3.503066792,-0.238244444,0.676755819,6.438599958,292.121077,299.479486,0,748.757483,270.33334,0,4.426652403,43.92279541,35.23621219,95.5733476,56.07720459,64.76378781
75,0.004729167,0.52095,3.465800111,-0.243293333,0.685614694,6.476932319,292.643896,299.268482,0,749.054885,270.379009,0,1.906749052,43.17630065,34.85762224,98.09325095,56.82369935,65.14237776
76,0.000945833,0.507108333,3.438471222,-0.239822222,0.686247472,6.481878431,292.421182,298.918615,0,748.784926,270.332954,0,0.392840043,42.4943115,34.66078659,99.60715996,57.5056885,65.33921341
77,0.002206944,0.496097917,3.387540111,-0.23856,0.690044139,6.478168847,292.88415,298.138069,0,748.586944,270.421378,0,0.916630997,41.82449432,34.33650968,99.083369,58.17550568,65.66349032
78,0.001261111,0.48225625,3.360211222,-0.242031111,0.679919694,6.474459264,292.572123,297.121064,0,749.251746,270.63343,0,0.518352416,41.49597592,34.16699346,99.48164758,58.50402408,65.83300654
79,0.002206944,0.479425,3.301826778,-0.239506667,0.682134417,6.475695792,293.255402,296.215555,0,749.62006,270.108842,0,0.91304103,41.27425538,33.76956437,99.08695897,58.72574462,66.23043563
80,-0.0028375,0.472504167,3.284435667,-0.242031111,0.694473583,6.505372458,292.81064,293.599943,0,749.844625,269.952655,0,1.1587847,40.48956089,33.54954075,98.8412153,59.51043911,66.45045925
81,-0.005044444,0.480997917,3.263317889,-0.248657778,0.702699694,6.499189819,293.616148,290.975432,0,749.107922,269.532297,0,1.988332779,40.63520211,33.42704545,98.01166722,59.36479789,66.57295455
82,-0.007881944,0.47565,3.245926778,-0.250235556,0.71820275,6.517737736,293.871994,287.312449,0,748.980084,268.701871,0,3.053626525,39.84159688,33.24496426,96.94637348,60.15840312,66.75503574
83,-0.0085125,0.47470625,3.219840111,-0.265697778,0.742248306,6.547414403,294.39419,284.274892,0,749.671054,268.543055,0,3.104369416,39.00772201,32.96566201,96.89563058,60.99227799,67.03433799
84,-0.026798611,0.460864583,3.188784556,-0.271062222,0.744779417,6.552360514,293.33388,280.578091,0,748.738175,268.55291,0,8.997024151,38.22559423,32.73521268,91.00297585,61.77440577,67.26478732
85,-0.030581944,0.447652083,3.171393444,-0.274217778,0.765977472,6.593165931,294.099454,276.665845,0,749.065946,268.275448,0,10.03345548,36.8853973,32.47861294,89.96654452,63.1146027,67.52138706
86,-0.034680556,0.438214583,3.152760111,-0.285577778,0.765028306,6.630261764,294.711351,272.604725,0,749.241258,268.56801,0,10.8289315,36.41946172,32.22685333,89.1710685,63.58053828,67.77314667
87,-0.027113889,0.430035417,3.144064556,-0.280528889,0.769141361,6.671067181,294.446259,269.003879,0,749.571808,269.136861,0,8.813432607,35.86088595,32.03283094,91.18656739,64.13911405,67.96716906
88,-0.017340278,0.419339583,3.145306778,-0.277688889,0.779265806,6.663648014,294.302392,265.372621,0,748.859059,270.211576,0,5.877479157,34.98562473,32.06566698,94.12252084,65.01437527,67.93433302
89,-0.023645833,0.415879167,3.162697889,-0.272324444,0.786226361,6.683432458,293.56598,262.594998,0,749.655123,270.493452,0,7.989259432,34.59589504,32.12122709,92.01074057,65.40410496,67.87877291
90,-0.0198625,0.40109375,3.151517889,-0.26128,0.786859139,6.672303708,294.494021,258.736444,0,749.310738,271.406619,0,7.064922593,33.76343909,32.08036565,92.93507741,66.23656091,67.91963435
91,-0.013556944,0.391341667,3.162697889,-0.245817778,0.795718028,6.682195931,294.26528,255.013933,0,750.034733,272.372375,0,5.226779359,32.96731146,32.12526155,94.77322064,67.03268854,67.87473845
92,-0.01135,0.38221875,3.175120111,-0.242346667,0.809639139,6.657465375,294.053708,251.533364,0,749.724027,273.434105,0,4.47384672,32.06915468,32.29181293,95.52615328,67.93084532,67.70818707
93,-0.003468056,0.379072917,3.183815667,-0.228146667,0.819130806,6.667357597,295.256017,247.750811,0,750.152019,275.290823,0,1.497338132,31.63676674,32.31915206,98.50266187,68.36323326,67.68084794
94,-0.005359722,0.383477083,3.219840111,-0.230355556,0.811537472,6.682195931,295.584136,244.578502,0,750.274886,276.797049,0,2.273811979,32.08974163,32.51695002,97.72618802,67.91025837,67.48304998
95,-0.011034722,0.392285417,3.248411222,-0.222782222,0.815966917,6.701980375,295.401961,242.270977,0,750.770018,279.015071,0,4.719385179,32.46717642,32.64606413,95.28061482,67.53282358,67.35393587
96,-0.012611111,0.396375,3.281951222,-0.217733333,0.807424417,6.703216903,295.92411,239.264315,0,750.771377,281.500407,0,5.474892673,32.92699718,32.86826202,94.52510733,67.07300282,67.13173798
97,-0.005990278,0.385364583,3.255864556,-0.207951111,0.798565528,6.671067181,295.963626,237.335757,0,750.683243,282.960741,0,2.799962087,32.54960573,32.79829702,97.20003791,67.45039427,67.20170298
98,-0.017970833,0.373410417,3.212386778,-0.209528889,0.801413028,6.662411486,295.766822,235.255798,0,750.532211,284.242441,0,7.899277044,31.78438585,32.53116359,92.10072296,68.21561415,67.46883641
99,-0.026483333,0.336604167,3.121704556,-0.207951111,0.81217025,6.682195931,295.661124,232.230754,0,750.867215,285.804343,0,11.29669038,29.3011545,31.84145494,88.70330962,70.6988455,68.15854506
100,-0.038779167,0.299797917,3.047171208,-0.21868,0.80932275,6.727947458,295.952997,229.845127,0,751.357754,287.81883,0,15.06225906,27.03023446,31.17272856,84.93774094,72.96976554,68.82727144
101,-0.057065278,0.276204167,2.960215653,-0.2414,0.80932275,6.755151069,295.977607,225.253652,0,751.114625,289.940005,0,19.11957002,25.44424854,30.46941755,80.88042998,74.55575146,69.53058245
102,-0.072198611,0.257958333,2.916737875,-0.253706667,0.80932275,6.818213986,296.184172,221.848253,0,752.488409,291.044784,0,22.15325005,24.16967164,29.96150281,77.84674995,75.83032836,70.03849719
103,-0.075981944,0.243802083,2.884440097,-0.270115556,0.814068583,6.828106208,296.213672,217.458838,0,752.89805,292.259087,0,21.95391312,23.04649245,29.69808335,78.04608688,76.95350755,70.30191665
104,-0.0879625,0.239397917,2.849657875,-0.290311111,0.819447194,6.810794819,297.406102,212.956496,0,752.50451,293.171255,0,23.25367073,22.6093424,29.49818156,76.74632927,77.3906576,70.50181844
105,-0.0908,0.241914583,2.837235653,-0.30956,0.825142194,6.810794819,298.805189,208.487281,0,753.175919,293.044199,0,22.67958837,22.67120067,29.40740767,77.32041163,77.32879933,70.59259233
106,-0.084809722,0.234364583,2.845931208,-0.321551111,0.848238583,6.815740931,299.337575,204.560675,0,752.70095,293.140741,0,20.8705454,21.64824476,29.4558868,79.1294546,78.35175524,70.5441132
107,-0.084494444,0.239083333,2.879471208,-0.323444444,0.856464694,6.834288847,299.914989,200.824076,0,752.909908,293.670817,0,20.71252502,21.82317226,29.64321943,79.28747498,78.17682774,70.35678057
108,-0.078504167,0.26519375,2.927917875,-0.317764444,0.861526917,6.824396625,300.235104,197.895236,0,752.112644,294.012052,0,19.8108466,23.53677871,30.02279997,80.1891534,76.46322129,69.97720003
109,-0.060848611,0.267395833,2.937855653,-0.29252,0.867854694,6.835525375,302.155515,194.37215,0,752.28205,294.836547,0,17.21958578,23.55390522,30.0597679,82.78041422,76.44609478,69.9402321
110,-0.050759722,0.277777083,2.990028986,-0.28116,0.87196775,6.810794819,301.928453,191.430044,0,751.913188,295.855836,0,15.29277076,24.15988968,30.50793531,84.70722924,75.84011032,69.49206469
111,-0.051705556,0.28973125,3.038475653,-0.270431111,0.867538306,6.799666069,302.7379,191.657067,0,752.346603,297.005515,0,16.05081349,25.03576186,30.88465016,83.94918651,74.96423814,69.11534984
112,-0.042877778,0.296022917,3.072015667,-0.263804444,0.85203525,6.782354681,302.380179,190.227617,0,752.702706,298.699159,0,13.98117487,25.7846619,31.17414465,86.01882513,74.2153381,68.82585535
113,-0.040355556,0.305460417,3.091891222,-0.260333333,0.848554972,6.748968431,302.10811,189.168529,0,753.14655,299.637348,0,13.42103318,26.46935384,31.41891391,86.57896682,73.53064616,68.58108609
114,-0.045084722,0.318358333,3.086922333,-0.265066667,0.858363028,6.724237875,303.050319,188.527366,0,752.861245,300.435879,0,14.53635993,27.05469144,31.46337709,85.46364007,72.94530856,68.53662291
115,-0.043508333,0.34069375,3.114251222,-0.268537778,0.856464694,6.703216903,303.086638,188.599986,0,753.497698,300.924541,0,13.94291798,28.45853459,31.72153128,86.05708202,71.54146541,68.27846872
116,-0.040670833,0.3473,3.122946778,-0.269168889,0.857413861,6.637680931,302.990595,188.24255,0,752.732863,301.709186,0,13.12641034,28.82842235,31.99534775,86.87358966,71.17157765,68.00465225
117,-0.026483333,0.365545833,3.125431222,-0.265697778,0.86912025,6.640153986,301.744747,189.400285,0,753.170502,301.777227,0,9.064012808,29.60685794,32.00454612,90.93598719,70.39314206,67.99545388
118,-0.0028375,0.390397917,3.145306778,-0.254337778,0.872600528,6.645100097,302.029978,193.216619,0,753.01548,303.011189,0,1.103333114,30.9104036,32.12641536,98.89666689,69.0895964,67.87358464
119,0.018286111,0.389454167,3.208660111,-0.235088889,0.845074694,6.642627042,300.693113,199.705932,0,753.569819,304.502993,0,7.217014745,31.54678509,32.57097333,92.78298525,68.45321491,67.42902667
120,0.022069444,0.380960417,3.224809,-0.216471111,0.811221083,6.589456347,299.748463,206.143437,0,753.197343,305.873461,0,9.2518626,31.95490088,32.85838406,90.7481374,68.04509912,67.14161594
121,0.034995833,0.3793875,3.231020111,-0.192804444,0.784960806,6.563489264,298.392322,212.54941,0,753.220418,307.151352,0,15.36250687,32.58367777,32.98807513,84.63749313,67.41632223,67.01192487
122,0.047291667,0.39354375,3.275740111,-0.163457778,0.771039694,6.521447319,297.997284,219.703346,0,752.776826,307.987094,0,22.43975864,33.79266225,33.43551539,77.56024136,66.20733775,66.56448461
123,0.064631944,0.405497917,3.372633444,-0.126537778,0.74098275,6.505372458,297.133675,227.645538,0,753.035892,308.913161,0,33.80867205,35.36892758,34.14285715,66.19132795,64.63107242,65.85714285
124,0.063370833,0.399835417,3.416111222,-0.11076,0.733705806,6.500426347,296.496686,235.136634,0,753.155434,309.03076,0,36.39265495,35.27312539,34.44862885,63.60734505,64.72687461,65.55137115
125,0.060533333,0.398577083,3.413626778,-0.099715556,0.725163306,6.470749681,296.451471,241.599557,0,752.447133,309.603365,0,37.77457289,35.46878685,34.53558039,62.22542711,64.53121315,65.46441961
126,0.057380556,0.4058125,3.463315667,-0.096875556,0.717569972,6.491770653,295.930984,247.378966,0,753.569113,309.644718,0,37.19823814,36.12416163,34.78940871,62.80176186,63.87583837,65.21059129
127,0.052966667,0.416822917,3.472011222,-0.091195556,0.705863583,6.446019125,295.77311,251.602479,0,753.492461,310.095239,0,36.74101706,37.12727611,35.00706391,63.25898294,62.87272389,64.99293609
128,0.046345833,0.42751875,3.489402347,-0.09656,0.706179972,6.417578986,295.879146,255.154393,0,753.543402,309.75443,0,32.43102976,37.71008484,35.22165057,67.56897024,62.28991516,64.77834943
129,0.047291667,0.447652083,3.521700125,-0.09088,0.70396525,6.363171778,295.90104,259.330483,0,753.256675,309.859179,0,34.22674692,38.8716,35.62717008,65.77325308,61.1284,64.37282992
130,0.042877778,0.464954167,3.549029014,-0.09372,0.691309694,6.281560944,296.031434,263.594718,0,752.501177,310.582752,0,31.38980624,40.21177019,36.10189245,68.61019376,59.78822981,63.89810755
131,0.042247222,0.47093125,3.585053458,-0.091511111,0.694789972,6.284034,295.493257,267.228477,0,753.897677,309.391962,0,31.58474031,40.39827371,36.32608864,68.41525969,59.60172629,63.67391136
132,0.042877778,0.489491667,3.604929014,-0.084253333,0.709027472,6.239519,295.04755,272.212167,0,753.35728,309.791988,0,33.72721075,40.84137256,36.61890447,66.27278925,59.15862744,63.38109553
133,0.045715278,0.48791875,3.653375681,-0.07384,0.697321083,6.207369278,294.994437,276.848932,0,754.14536,310.424354,0,38.23777472,41.16624638,37.04969245,61.76222528,58.83375362,62.95030755
134,0.057380556,0.471245833,3.675735681,-0.063426667,0.669795264,6.149252472,294.326027,281.763524,0,754.679774,311.556866,0,47.49762018,41.29963719,37.41211311,52.50237982,58.70036281,62.58788689
135,0.0709375,0.468414583,3.672009014,-0.047333333,0.647331653,6.07258775,293.219438,286.166616,0,754.523879,312.627621,0,59.97886208,41.98217912,37.68251373,40.02113792,58.01782088,62.31748627
